platform,account_name,dv01_id,as_of_date,loan_term_orig,loan_origination_date,loan_payment_date_first_contractual,loan_maturity_date_orig,loan_age,rem_term,fico_orig,home_ownership,inquiries_last_6_months,delinq_accts_2_years,number_tl_open_last_12_months,annual_inc,annual_inc_verified,credit_age,bc_utilization,revolving_utilization,state_borr,employ_status,job_length,loan_purpose,loan_rate_gross_orig,apr,eop_status,dti_orig,loan_grade,loan_ever_modified,loan_balance_orig,eop_balance,loan_payment_scheduled_amt_orig,pti_orig,dti_plus_pti_orig,eop_days_past_due
Prosper,PAR_2026_1,2475950,12/31/2025,60,12/31/2025,1/31/2026,12/31/2030,0,60,744,,,,,,No,,,,,,,Home Improvement,0.2528,0.02107,Current,0.1793,PP-D,0,25000,25000,737.89,,0.1793,0
Prosper,PAR_2026_1,2463002,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,691,,,,,,No,,,,,,,Other,0.2261,0.01884,Current,0.2776,PP-D,0,27774.69,27774.69,776.77,,0.2776,0
Prosper,PAR_2026_1,2467622,12/31/2025,48,12/16/2025,1/16/2026,12/16/2029,0,48,727,,,,,,No,,,,,,,Debt Consolidation,0.1013,0.00844,Current,0.2674,PP-A,0,10000,10000,254.25,,0.2674,0
Prosper,PAR_2026_1,2461629,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,691,,,,,,No,,,,,,,Debt Consolidation,0.1475,0.01229,Current,0.1024,PP-B,0,23074.39,23074.39,545.91,,0.1024,0
Prosper,PAR_2026_1,2467981,12/31/2025,36,12/8/2025,1/8/2026,12/8/2028,0,36,706,,,,,,No,,,,,,,Debt Consolidation,0.1961,0.01634,Current,0.1928,PP-C,1,17580.49,17580.49,649.87,,0.1928,0
Prosper,PAR_2026_1,2470694,12/31/2025,36,12/22/2025,1/22/2026,12/22/2028,0,36,679,,,,,,No,,,,,,,Debt Consolidation,0.277,0.02308,Current,0.326,PP-E,1,15000,15000,618.03,,0.326,0
Prosper,PAR_2026_1,2463533,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,777,,,,,,No,,,,,,,Debt Consolidation,0.0945,0.00788,Current,0.3059,PP-A,1,14128.9,14128.9,296.39,,0.3059,0
Prosper,PAR_2026_1,2466189,12/31/2025,60,12/15/2025,1/15/2026,12/15/2030,0,60,714,,,,,,No,,,,,,,Debt Consolidation,0.1409,0.01174,Current,0.1794,PP-B,0,12000,12000,279.78,,0.1794,0
Prosper,PAR_2026_1,2459853,12/31/2025,48,12/2/2025,1/2/2026,12/2/2029,0,48,682,,,,,,No,,,,,,,Home Improvement,0.1314,0.01095,Current,0.1216,PP-B,0,8240.85,8240.85,221.65,,0.1216,0
Prosper,PAR_2026_1,2460336,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,658,,,,,,No,,,,,,,Debt Consolidation,0.2466,0.02055,Current,0.4525,PP-D,1,17000,17000,495.59,,0.4525,0
Prosper,PAR_2026_1,2478787,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,727,,,,,,No,,,,,,,Debt Consolidation,0.0987,0.00823,Current,0.3174,PP-A,0,48000,48000,1016.79,,0.3174,0
Prosper,PAR_2026_1,2460584,12/31/2025,36,12/3/2025,1/3/2026,12/3/2028,0,36,689,,,,,,No,,,,,,,Debt Consolidation,0.1279,0.01066,Current,0.3328,PP-B,0,35000,35000,1175.75,,0.3328,0
Prosper,PAR_2026_1,2471152,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,703,,,,,,No,,,,,,,Taxes,0.1818,0.01515,Current,0.1043,PP-B,0,2500,2500,63.73,,0.1043,0
Prosper,PAR_2026_1,2467052,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,715,,,,,,No,,,,,,,Home Improvement,0.08,0.00667,Current,0.0738,PP-AA,0,10000,10000,202.76,,0.0738,0
Prosper,PAR_2026_1,2469375,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,672,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.1084,PP-AA,0,12500,12500,253.45,,0.1084,0
Prosper,PAR_2026_1,2460797,12/31/2025,60,12/4/2025,1/4/2026,12/4/2030,0,60,663,,,,,,No,,,,,,,Debt Consolidation,0.2491,0.02076,Current,0.4319,PP-D,1,21500,21500,629.92,,0.4319,0
Prosper,PAR_2026_1,2474722,12/31/2025,60,12/17/2025,1/17/2026,12/17/2030,0,60,724,,,,,,No,,,,,,,Debt Consolidation,0.1053,0.00878,Current,0.4402,PP-A,1,21736.77,21736.77,467.53,,0.4402,0
Prosper,PAR_2026_1,2468202,12/31/2025,36,12/17/2025,1/17/2026,12/17/2028,0,36,642,,,,,,No,,,,,,,Other,0.1706,0.01422,Current,0.1722,PP-C,0,5493.9,5493.9,196.04,,0.1722,0
Prosper,PAR_2026_1,2467438,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,711,,,,,,No,,,,,,,Other,0.1286,0.01072,Current,0.1369,PP-A,1,5000,5000,113.41,,0.1369,0
Prosper,PAR_2026_1,2467130,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,624,,,,,,No,,,,,,,Debt Consolidation,0.2995,0.02496,Current,0.2436,PP-E,1,15000,15000,484.84,,0.2436,0
Prosper,PAR_2026_1,2476577,12/31/2025,60,12/31/2025,1/31/2026,12/31/2030,0,60,757,,,,,,No,,,,,,,Debt Consolidation,0.1998,0.01665,Current,0.0838,PP-C,0,33500,33500,887.17,,0.0838,0
Prosper,PAR_2026_1,2472640,12/31/2025,36,12/16/2025,1/16/2026,12/16/2028,0,36,641,,,,,,No,,,,,,,Other,0.2424,0.0202,Current,0.0841,PP-E,0,4500,4500,177.12,,0.0841,0
Prosper,PAR_2026_1,2470056,12/31/2025,48,12/19/2025,1/19/2026,12/19/2029,0,48,723,,,,,,No,,,,,,,Other,0.1425,0.01188,Current,0.0618,PP-B,0,3296.34,3296.34,90.49,,0.0618,0
Prosper,PAR_2026_1,2471774,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,710,,,,,,No,,,,,,,Debt Consolidation,0.0987,0.00823,Current,0.225,PP-A,0,31500,31500,667.27,,0.225,0
Prosper,PAR_2026_1,2459234,12/31/2025,36,12/2/2025,1/2/2026,12/2/2028,0,36,665,,,,,,No,,,,,,,Debt Consolidation,0.0932,0.00777,Current,0.2119,PP-A,1,13585.48,13585.48,434.04,,0.2119,0
Prosper,PAR_2026_1,2466820,12/31/2025,36,12/4/2025,1/4/2026,12/4/2028,0,36,645,,,,,,No,,,,,,,Vacation,0.2372,0.01977,Current,0.0935,PP-D,1,6665.93,6665.93,260.54,,0.0935,0
Prosper,PAR_2026_1,2469145,12/31/2025,36,12/9/2025,1/9/2026,12/9/2028,0,36,739,,,,,,No,,,,,,,Other,0.08,0.00667,Current,0.2777,PP-AA,0,15215.74,15215.74,476.81,,0.2777,0
Prosper,PAR_2026_1,2480005,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,705,,,,,,No,,,,,,,Debt Consolidation,0.136,0.01133,Current,0.2349,PP-B,1,22000,22000,507.35,,0.2349,0
Prosper,PAR_2026_1,2460414,12/31/2025,36,12/3/2025,1/3/2026,12/3/2028,0,36,663,,,,,,No,,,,,,,Debt Consolidation,0.1362,0.01135,Current,0.2884,PP-B,1,8000,8000,271.95,,0.2884,0
Prosper,PAR_2026_1,2461481,12/31/2025,36,12/5/2025,1/5/2026,12/5/2028,0,33,731,,,,,,No,,,,,,,Debt Consolidation,0.1345,0.01121,Current,0.1239,PP-B,0,7691.46,7170.57,260.83,,0.1239,0
Prosper,PAR_2026_1,2474302,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,782,,,,,,No,,,,,,,Home Improvement,0.0846,0.00705,Current,0.2683,PP-AA,1,35500,35500,727.65,,0.2683,0
Prosper,PAR_2026_1,2474438,12/31/2025,36,12/29/2025,1/29/2026,12/29/2028,0,36,662,,,,,,No,,,,,,,Other,0.277,0.02308,Current,0.4835,PP-E,1,3332.96,3332.96,137.32,,0.4835,0
Prosper,PAR_2026_1,2476571,12/31/2025,60,12/31/2025,1/31/2026,12/31/2030,0,60,694,,,,,,No,,,,,,,Debt Consolidation,0.204,0.017,Current,0.2421,PP-C,0,38500,38500,1028.6,,0.2421,0
Prosper,PAR_2026_1,2470469,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,637,,,,,,No,,,,,,,Debt Consolidation,0.2098,0.01748,Current,0.1975,PP-C,0,25000,25000,676.05,,0.1975,0
Prosper,PAR_2026_1,2480062,12/31/2025,36,12/26/2025,1/26/2026,12/26/2028,0,36,682,,,,,,No,,,,,,,Debt Consolidation,0.2617,0.02181,Current,0.1113,PP-E,0,3085.21,3085.21,124.58,,0.1113,0
Prosper,PAR_2026_1,2477722,12/31/2025,48,12/23/2025,1/23/2026,12/23/2029,0,48,659,,,,,,No,,,,,,,Debt Consolidation,0.21,0.0175,Current,0.4794,PP-D,0,8799.02,8799.02,272.47,,0.4794,0
Prosper,PAR_2026_1,2473217,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,665,,,,,,No,,,,,,,Debt Consolidation,0.2025,0.01688,Current,0.0836,PP-C,0,20000,20000,532.66,,0.0836,0
Prosper,PAR_2026_1,2472738,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,649,,,,,,No,,,,,,,Debt Consolidation,0.3025,0.02521,Current,0.4774,PP-E,1,6000,6000,195.04,,0.4774,0
Prosper,PAR_2026_1,2469172,12/31/2025,48,12/9/2025,1/9/2026,12/9/2029,0,48,625,,,,,,No,,,,,,,Debt Consolidation,0.293,0.02442,Current,0.2186,PP-E,1,4443.95,4443.95,158.2,,0.2186,0
Prosper,PAR_2026_1,2476684,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,643,,,,,,No,,,,,,,Large Purchase,0.1974,0.01645,Current,0.127,PP-C,0,13734.75,13734.75,361.9,,0.127,0
Prosper,PAR_2026_1,2470303,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,713,,,,,,No,,,,,,,Debt Consolidation,0.1188,0.0099,Current,0.178,PP-B,0,10500,10500,232.93,,0.178,0
Prosper,PAR_2026_1,2463942,12/31/2025,36,12/10/2025,1/10/2026,12/10/2028,0,36,646,,,,,,No,,,,,,,Auto,0.2205,0.01838,Current,0.2415,PP-D,0,7000,7000,267.51,,0.2415,0
Prosper,PAR_2026_1,2459898,12/31/2025,60,12/2/2025,1/2/2026,12/2/2030,0,60,691,,,,,,No,,,,,,,Debt Consolidation,0.1035,0.00863,Current,0.1553,PP-A,0,26500,26500,567.62,,0.1553,0
Prosper,PAR_2026_1,2472793,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,639,,,,,,No,,,,,,,Debt Consolidation,0.2956,0.02463,Current,0.1929,PP-E,1,20000,20000,641.67,,0.1929,0
Prosper,PAR_2026_1,2469282,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,812,,,,,,No,,,,,,,Home Improvement,0.1978,0.01648,Current,0.0506,PP-C,0,8000,8000,210.97,,0.0506,0
Prosper,PAR_2026_1,2473713,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,755,,,,,,No,,,,,,,Other,0.0923,0.00769,Current,0.1256,PP-AA,1,50000,50000,1043.51,,0.1256,0
Prosper,PAR_2026_1,2465146,12/31/2025,60,12/2/2025,1/2/2026,12/2/2030,0,60,672,,,,,,No,,,,,,,Debt Consolidation,0.1575,0.01313,Current,0.1599,PP-B,0,9339.63,9339.63,225.88,,0.1599,0
Prosper,PAR_2026_1,2471148,12/31/2025,48,12/22/2025,1/22/2026,12/22/2029,0,48,627,,,,,,No,,,,,,,Auto,0.1367,0.01139,Current,0.0629,PP-B,1,3000,3000,81.48,,0.0629,0
Prosper,PAR_2026_1,2471302,12/31/2025,24,12/12/2025,1/12/2026,12/12/2027,0,24,671,,,,,,No,,,,,,,Debt Consolidation,0.1848,0.0154,Current,0.0817,PP-C,1,8500,8500,426.33,,0.0817,0
Prosper,PAR_2026_1,2469109,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,702,,,,,,No,,,,,,,Household Expenses,0.11,0.00917,Current,0.2175,PP-A,0,12000,12000,260.91,,0.2175,0
Prosper,PAR_2026_1,2467807,12/31/2025,60,12/8/2025,1/8/2026,12/8/2030,0,60,628,,,,,,No,,,,,,,Debt Consolidation,0.2868,0.0239,Current,0.2558,PP-E,1,2500,2500,78.87,,0.2558,0
Prosper,PAR_2026_1,2459090,12/31/2025,36,12/2/2025,1/2/2026,12/2/2028,0,36,688,,,,,,No,,,,,,,Other,0.2505,0.02088,Current,0.414,PP-E,0,7000,7000,278.5,,0.414,0
Prosper,PAR_2026_1,2465214,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,661,,,,,,No,,,,,,,Debt Consolidation,0.3025,0.02521,Current,0.298,PP-E,0,13331.85,13331.85,433.38,,0.298,0
Prosper,PAR_2026_1,2460803,12/31/2025,48,12/4/2025,1/4/2026,12/4/2029,0,48,705,,,,,,No,,,,,,,Home Improvement,0.1626,0.01355,Current,0.3893,PP-B,1,19000,19000,541,,0.3893,0
Prosper,PAR_2026_1,2468830,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,661,,,,,,No,,,,,,,Debt Consolidation,0.1877,0.01564,Current,0.1553,PP-C,0,12000,12000,309.77,,0.1553,0
Prosper,PAR_2026_1,2468740,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,678,,,,,,No,,,,,,,Debt Consolidation,0.111,0.00925,Current,0.1776,PP-A,0,50000,50000,1089.62,,0.1776,0
Prosper,PAR_2026_1,2464575,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,614,,,,,,No,,,,,,,Debt Consolidation,0.2839,0.02366,Current,0.2656,PP-E,1,14442.84,14442.84,453.09,,0.2656,0
Prosper,PAR_2026_1,2478928,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,705,,,,,,No,,,,,,,Debt Consolidation,0.2632,0.02193,Current,0.3426,PP-E,0,14998.33,14998.33,451.9,,0.3426,0
Prosper,PAR_2026_1,2460342,12/31/2025,36,12/3/2025,1/3/2026,12/3/2028,0,36,734,,,,,,No,,,,,,,Special Occasion,0.1173,0.00978,Current,0.2443,PP-A,1,17000,17000,562.45,,0.2443,0
Prosper,PAR_2026_1,2467147,12/31/2025,36,12/5/2025,1/5/2026,12/5/2028,0,36,712,,,,,,No,,,,,,,Household Expenses,0.112,0.00933,Current,0.1499,PP-B,0,8790.24,8790.24,288.61,,0.1499,0
Prosper,PAR_2026_1,2466007,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,715,,,,,,No,,,,,,,Debt Consolidation,0.2275,0.01896,Current,0.2867,PP-D,1,30000,30000,841.41,,0.2867,0
Prosper,PAR_2026_1,2472321,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,672,,,,,,No,,,,,,,Debt Consolidation,0.1238,0.01032,Current,0.1508,PP-B,0,26000,26000,583.36,,0.1508,0
Prosper,PAR_2026_1,2470599,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,670,,,,,,No,,,,,,,Debt Consolidation,0.3025,0.02521,Current,0.1629,PP-E,1,3332.96,3332.96,108.34,,0.1629,0
Prosper,PAR_2026_1,2468719,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,811,,,,,,No,,,,,,,Home Improvement,0.0818,0.00682,Current,0.1485,PP-AA,1,27170.96,27170.96,553.27,,0.1485,0
Prosper,PAR_2026_1,2470308,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,700,,,,,,No,,,,,,,Debt Consolidation,0.197,0.01642,Current,0.4729,PP-C,0,15382.92,15382.92,404.99,,0.4729,0
Prosper,PAR_2026_1,2471223,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,693,,,,,,No,,,,,,,Debt Consolidation,0.1586,0.01322,Current,0.2108,PP-B,1,21975.61,21975.61,532.77,,0.2108,0
Prosper,PAR_2026_1,2470815,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,798,,,,,,No,,,,,,,Debt Consolidation,0.0895,0.00746,Current,0.0925,PP-AA,1,30500,30500,632.39,,0.0925,0
Prosper,PAR_2026_1,2464638,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,781,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.2866,PP-AA,1,13000,13000,263.59,,0.2866,0
Prosper,PAR_2026_1,2478112,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,787,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.3376,PP-AA,0,5434.19,5434.19,110.19,,0.3376,0
Prosper,PAR_2026_1,2467225,12/31/2025,36,12/5/2025,1/5/2026,12/5/2028,0,36,693,,,,,,No,,,,,,,Debt Consolidation,0.0935,0.00779,Current,0.1023,PP-A,0,16000,16000,511.41,,0.1023,0
Prosper,PAR_2026_1,2480695,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,703,,,,,,No,,,,,,,Debt Consolidation,0.1822,0.01518,Current,0.2789,PP-C,1,21975.61,21975.61,560.67,,0.2789,0
Prosper,PAR_2026_1,2460149,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,706,,,,,,No,,,,,,,Debt Consolidation,0.2781,0.02318,Current,0.3328,PP-E,1,12000,12000,372.26,,0.3328,0
Prosper,PAR_2026_1,2466781,12/31/2025,60,12/4/2025,1/4/2026,12/4/2030,0,60,678,,,,,,No,,,,,,,Other,0.1786,0.01488,Current,0.237,PP-C,0,12086.58,12086.58,306,,0.237,0
Prosper,PAR_2026_1,2476054,12/31/2025,36,12/19/2025,1/19/2026,12/19/2028,0,36,754,,,,,,No,,,,,,,Debt Consolidation,0.1286,0.01072,Current,0.2481,PP-B,0,9500,9500,319.45,,0.2481,0
Prosper,PAR_2026_1,2460861,12/31/2025,36,12/4/2025,1/4/2026,12/4/2028,0,36,641,,,,,,No,,,,,,,Debt Consolidation,0.2671,0.02226,Current,0.1237,PP-E,0,3000,3000,122.01,,0.1237,0
Prosper,PAR_2026_1,2465610,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,694,,,,,,No,,,,,,,Debt Consolidation,0.2671,0.02226,Current,0.2957,PP-E,0,5000,5000,151.81,,0.2957,0
Prosper,PAR_2026_1,2477593,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,707,,,,,,No,,,,,,,Debt Consolidation,0.1136,0.00947,Current,0.5098,PP-A,1,31500,31500,690.56,,0.5098,0
Prosper,PAR_2026_1,2473621,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,645,,,,,,No,,,,,,,Other,0.2979,0.02483,Current,0.2311,PP-E,1,10000,10000,322.25,,0.2311,0
Prosper,PAR_2026_1,2466015,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,704,,,,,,No,,,,,,,Other,0.1408,0.01173,Current,0.222,PP-B,0,11000,11000,256.41,,0.222,0
Prosper,PAR_2026_1,2461544,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,29,760,,,,,,No,,,,,,,Home Improvement,0.0871,0.00726,Current,0.3105,PP-AA,0,43000,23071.83,886.57,,0.3105,0
Prosper,PAR_2026_1,2480752,12/31/2025,48,12/29/2025,1/29/2026,12/29/2029,0,48,724,,,,,,No,,,,,,,Auto,0.0833,0.00694,Current,0.3425,PP-AA,1,5000,5000,122.84,,0.3425,0
Prosper,PAR_2026_1,2476873,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,711,,,,,,No,,,,,,,Debt Consolidation,0.1105,0.00921,Current,0.3624,PP-A,0,5434.19,5434.19,118.29,,0.3624,0
Prosper,PAR_2026_1,2475644,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,794,,,,,,No,,,,,,,Debt Consolidation,0.08,0.00667,Current,0.1176,PP-AA,1,30000,30000,608.29,,0.1176,0
Prosper,PAR_2026_1,2471227,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,59,690,,,,,,No,,,,,,,Debt Consolidation,0.234,0.0195,Current,0.5692,PP-E,0,11000,10869.05,312.63,,0.5692,0
Prosper,PAR_2026_1,2458737,12/31/2025,48,12/1/2025,1/1/2026,12/1/2029,0,48,743,,,,,,No,,,,,,,Debt Consolidation,0.1095,0.00913,Current,0.24,PP-A,0,14128.9,14128.9,364.83,,0.24,0
Prosper,PAR_2026_1,2462904,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,688,,,,,,No,,,,,,,Other,0.1423,0.01186,Current,0.2863,PP-B,0,4000,4000,93.55,,0.2863,0
Prosper,PAR_2026_1,2469996,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,693,,,,,,No,,,,,,,Home Improvement,0.1348,0.01123,Current,0.0974,PP-B,0,10000,10000,230,,0.0974,0
Prosper,PAR_2026_1,2463465,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,726,,,,,,No,,,,,,,Debt Consolidation,0.1156,0.00963,Current,0.3096,PP-A,1,13042.06,13042.06,287.22,,0.3096,0
Prosper,PAR_2026_1,2466294,12/31/2025,60,12/15/2025,1/15/2026,12/15/2030,0,60,733,,,,,,No,,,,,,,Home Improvement,0.0986,0.00822,Current,0.1722,PP-A,1,10000,10000,211.78,,0.1722,0
Prosper,PAR_2026_1,2469058,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,690,,,,,,No,,,,,,,Debt Consolidation,0.1315,0.01096,Current,0.1361,PP-B,0,16481.71,16481.71,376.28,,0.1361,0
Prosper,PAR_2026_1,2463222,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,58,665,,,,,,No,,,,,,,Other,0.1125,0.00938,Current,0.09,PP-A,0,6000,5855.55,131.2,,0.09,0
Prosper,PAR_2026_1,2465309,12/31/2025,48,12/11/2025,1/11/2026,12/11/2029,0,48,732,,,,,,No,,,,,,,Debt Consolidation,0.1356,0.0113,Current,0.2848,PP-B,1,25500,25500,691.21,,0.2848,0
Prosper,PAR_2026_1,2481916,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,608,,,,,,No,,,,,,,Other,0.232,0.01933,Current,0.0417,PP-D,0,11665.37,11665.37,330.19,,0.0417,0
Prosper,PAR_2026_1,2471848,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,697,,,,,,No,,,,,,,Debt Consolidation,0.1245,0.01038,Current,0.258,PP-B,0,7500,7500,168.54,,0.258,0
Prosper,PAR_2026_1,2472959,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,649,,,,,,No,,,,,,,Other,0.2821,0.02351,Current,0.1573,PP-E,0,8000,8000,250.1,,0.1573,0
Prosper,PAR_2026_1,2473070,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,702,,,,,,No,,,,,,,Debt Consolidation,0.1155,0.00963,Current,0.1844,PP-A,0,28257.8,28257.8,622.17,,0.1844,0
Prosper,PAR_2026_1,2472103,12/31/2025,36,12/15/2025,1/15/2026,12/15/2028,0,36,714,,,,,,No,,,,,,,Debt Consolidation,0.0988,0.00823,Current,0.0701,PP-A,0,3260.52,3260.52,105.02,,0.0701,0
Prosper,PAR_2026_1,2476627,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,741,,,,,,No,,,,,,,Debt Consolidation,0.099,0.00825,Current,0.0464,PP-AA,1,7000,7000,148.39,,0.0464,0
Prosper,PAR_2026_1,2482654,12/31/2025,60,12/31/2025,1/31/2026,12/31/2030,0,60,674,,,,,,No,,,,,,,Debt Consolidation,0.0878,0.00732,Current,0.109,PP-AA,1,8151.29,8151.29,168.34,,0.109,0
Prosper,PAR_2026_1,2464535,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,664,,,,,,No,,,,,,,Debt Consolidation,0.2625,0.02188,Current,0.456,PP-E,1,16000,16000,481.42,,0.456,0
Prosper,PAR_2026_1,2474971,12/31/2025,60,12/17/2025,1/17/2026,12/17/2030,0,60,787,,,,,,No,,,,,,,Debt Consolidation,0.2108,0.01757,Current,0.1127,PP-D,0,12220.86,12220.86,331.17,,0.1127,0
Prosper,PAR_2026_1,2472920,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,669,,,,,,No,,,,,,,Other,0.1577,0.01314,Current,0.1746,PP-B,0,16481.71,16481.71,398.79,,0.1746,0
Prosper,PAR_2026_1,2479831,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,721,,,,,,No,,,,,,,Other,0.1154,0.00962,Current,0.3029,PP-A,0,20500,20500,451.26,,0.3029,0
Prosper,PAR_2026_1,2482399,12/31/2025,48,12/31/2025,1/31/2026,12/31/2029,0,48,814,,,,,,No,,,,,,,Debt Consolidation,0.106,0.00883,Current,0.3985,PP-A,0,49500,49500,1269.76,,0.3985,0
Prosper,PAR_2026_1,2471059,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,692,,,,,,No,,,,,,,Special Occasion,0.2019,0.01683,Current,0.3062,PP-D,1,2000,2000,53.2,,0.3062,0
Prosper,PAR_2026_1,2475206,12/31/2025,36,12/30/2025,1/30/2026,12/30/2028,0,36,657,,,,,,No,,,,,,,Debt Consolidation,0.277,0.02308,Current,0.1675,PP-E,0,7221.42,7221.42,297.53,,0.1675,0
Prosper,PAR_2026_1,2464825,12/31/2025,48,12/2/2025,1/2/2026,12/2/2029,0,47,673,,,,,,No,,,,,,,Auto,0.2616,0.0218,Current,0.3213,PP-E,1,12000,11792.47,405.69,,0.3213,0
Prosper,PAR_2026_1,2474186,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,670,,,,,,No,,,,,,,Debt Consolidation,0.11,0.00917,Current,0.2605,PP-A,0,11955.22,11955.22,259.94,,0.2605,0
Prosper,PAR_2026_1,2469691,12/31/2025,36,12/10/2025,1/10/2026,12/10/2028,0,36,699,,,,,,No,,,,,,,Other,0.2006,0.01672,Current,0.2776,PP-C,1,21000,21000,781.08,,0.2776,0
Prosper,PAR_2026_1,2466062,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,803,,,,,,No,,,,,,,Home Improvement,0.1489,0.01241,Current,0.2026,PP-B,1,10500,10500,249.19,,0.2026,0
Prosper,PAR_2026_1,2467246,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,707,,,,,,No,,,,,,,Debt Consolidation,0.2048,0.01707,Current,0.2965,PP-D,0,7000,7000,187.33,,0.2965,0
Prosper,PAR_2026_1,2475118,12/31/2025,24,12/18/2025,1/18/2026,12/18/2027,0,24,814,,,,,,No,,,,,,,Home Improvement,0.08,0.00667,Current,0.0808,PP-AA,1,6000,6000,271.36,,0.0808,0
Prosper,PAR_2026_1,2461397,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,705,,,,,,No,,,,,,,Other,0.176,0.01467,Current,0.2225,PP-D,0,32000,32000,805.64,,0.2225,0
Prosper,PAR_2026_1,2469030,12/31/2025,48,12/18/2025,1/18/2026,12/18/2029,0,48,682,,,,,,No,,,,,,,Debt Consolidation,0.0878,0.00732,Current,0.1536,PP-A,0,3803.93,3803.93,94.26,,0.1536,0
Prosper,PAR_2026_1,2471074,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,762,,,,,,No,,,,,,,Debt Consolidation,0.1728,0.0144,Current,0.1634,PP-C,1,11500,11500,287.54,,0.1634,0
